transactionID,carrierID,customerID,amount,date
608,3,331,14.39,2009-09-10 13:17:39
609,1,494,14.76,2006-04-08 07:15:58
610,3,768,19.12,2006-05-22 23:21:27
611,2,33,16.56,2005-04-30 14:34:03
612,3,444,17.37,2007-05-14 10:42:26
613,1,345,9.75,2009-04-11 12:02:52
614,2,171,6.58,2008-10-05 14:22:55
615,3,119,12.02,2005-05-24 09:23:17
616,1,455,12.36,2007-06-30 03:07:41
617,2,739,7.69,2005-09-26 02:33:22
618,1,105,17.8,2009-08-05 20:59:43
619,3,756,15.14,2006-07-30 21:24:43
620,1,606,7.9,2006-02-01 11:57:05
621,2,209,7.71,2007-04-02 15:24:51
622,3,497,19.0,2006-12-25 16:19:32
623,2,193,12.26,2005-01-31 10:44:55
624,2,5,10.39,2006-06-13 02:49:56
625,1,21,8.06,2006-09-21 01:15:11
626,3,105,12.87,2007-07-15 13:33:40
627,3,201,17.06,2009-06-13 05:03:28
628,3,666,8.59,2008-01-11 18:04:55
629,3,434,16.72,2008-09-25 23:41:33
630,2,121,11.25,2008-03-08 18:48:04
631,1,727,11.18,2006-12-12 10:34:44
632,2,65,5.55,2008-02-01 20:57:57
633,3,952,16.29,2009-11-27 15:03:10
634,1,65,15.88,2006-03-09 23:23:34
635,1,513,8.24,2005-01-06 21:44:55
636,3,241,15.37,2007-11-04 01:28:32
637,2,902,17.43,2006-04-15 15:54:00
638,3,579,18.07,2009-02-16 07:32:36
639,1,679,14.86,2006-09-26 10:39:15
640,3,347,7.56,2006-04-19 18:31:20
641,3,559,19.65,2006-11-30 06:47:47
642,3,544,7.46,2005-08-10 02:43:29
643,3,965,11.88,2007-01-28 04:30:32
644,3,190,11.88,2008-02-11 22:02:05
645,1,222,15.53,2007-06-02 22:16:29
646,2,976,17.44,2008-02-16 13:23:09
647,3,155,7.28,2009-05-17 22:44:25
648,1,128,6.99,2006-08-13 01:45:34
649,3,686,7.81,2009-09-23 13:18:46
650,2,987,17.29,2006-09-30 10:00:54
651,2,289,18.49,2007-05-10 08:29:20
652,3,348,13.16,2008-08-01 09:33:50
653,2,859,13.33,2009-12-28 13:30:37
654,2,190,10.62,2005-03-08 21:36:19
655,2,239,12.01,2005-06-05 08:15:39
656,2,225,11.79,2005-04-14 22:08:05
657,1,390,8.13,2007-07-31 00:19:45
658,3,984,15.52,2009-10-01 15:49:14
659,2,7,13.72,2006-03-06 00:38:47
660,3,394,6.22,2006-05-08 18:15:36
661,1,106,13.12,2009-11-03 20:04:12
662,1,703,8.66,2005-02-16 23:52:19
663,2,569,10.7,2005-01-06 02:21:10
664,3,862,14.49,2009-03-11 12:10:49
665,1,144,9.4,2008-11-06 05:30:06
666,2,368,17.69,2008-12-22 02:15:09
667,2,372,15.47,2009-06-28 10:20:40
668,1,7,6.29,2006-05-03 21:51:15
669,2,485,18.5,2006-02-25 15:25:08
670,1,216,12.59,2007-10-29 09:14:09
671,2,453,6.82,2007-12-08 20:12:22
672,2,299,13.8,2008-05-31 19:15:13
673,1,289,8.13,2007-08-07 20:51:59
674,1,299,13.2,2007-04-23 13:46:54
675,2,677,10.85,2005-04-14 17:43:03
676,3,932,18.98,2007-04-13 11:26:17
677,3,926,14.53,2008-06-06 13:48:13
678,3,141,13.43,2005-02-22 21:43:30
679,2,892,10.96,2005-07-26 06:54:28
680,2,878,18.64,2008-11-23 03:49:55
681,2,799,5.04,2009-12-12 16:57:31
682,2,211,10.31,2007-09-06 19:32:07
683,2,466,14.22,2006-04-14 13:47:52
684,3,757,16.55,2006-06-26 12:29:37
685,1,417,15.8,2006-12-16 00:49:28
686,3,383,17.73,2008-10-28 17:32:21
687,2,8,8.72,2008-01-19 07:26:26
688,3,370,15.52,2005-10-12 13:02:24
689,3,61,13.65,2006-08-03 10:21:21
690,2,566,6.79,2006-07-01 16:47:59
691,2,35,11.77,2007-03-12 06:44:29
692,3,37,11.62,2008-05-22 00:53:25
693,2,339,13.89,2008-08-28 13:05:32
694,3,46,14.12,2006-05-16 21:34:59
695,2,760,9.55,2006-06-28 09:21:06
696,2,553,18.34,2006-06-10 05:54:27
697,3,66,9.49,2005-12-26 09:08:17
698,3,131,7.37,2008-02-22 06:16:26
699,3,557,12.98,2009-07-17 05:06:26
700,3,368,19.25,2005-07-13 04:07:11
701,3,923,8.68,2006-02-11 04:19:55
702,1,440,10.88,2006-07-10 14:36:41
703,3,467,12.17,2006-09-11 19:48:00
704,1,173,7.09,2005-01-17 22:36:37
705,3,581,8.84,2009-11-03 04:23:24
706,1,577,12.74,2009-04-20 11:01:12
707,1,4,10.14,2009-06-30 10:42:52
708,2,451,12.0,2009-01-31 19:13:07
709,3,119,9.91,2008-04-16 12:17:59
710,3,915,16.46,2005-02-16 10:00:46
711,1,179,7.15,2009-08-10 16:19:04
712,1,483,14.95,2005-02-23 13:15:12
713,3,556,15.26,2005-05-24 05:31:25
714,3,544,18.21,2007-09-05 14:04:14
715,1,899,9.11,2007-09-04 00:42:42
716,2,674,18.74,2006-12-17 08:39:31
717,2,797,10.04,2007-01-15 17:24:56
718,1,63,11.25,2005-12-07 00:59:33
719,3,395,19.42,2006-09-08 12:07:11
720,2,34,17.55,2005-01-09 06:16:34
721,2,923,11.05,2009-11-15 17:25:36
722,1,474,18.61,2009-09-13 09:44:27
723,3,182,16.59,2006-12-28 11:11:43
724,2,804,16.9,2006-12-12 15:38:33
725,2,271,9.92,2006-01-18 05:07:26
726,3,282,19.54,2005-09-07 11:42:33
727,2,220,5.66,2005-10-02 13:30:53
728,2,587,5.62,2005-08-17 15:55:56
729,1,501,17.07,2008-11-20 08:04:48
730,3,457,13.84,2009-03-24 00:34:17
731,1,695,15.56,2005-03-31 18:24:14
732,1,555,10.51,2008-02-19 19:40:13
733,1,749,10.84,2006-06-26 10:36:38
734,1,670,7.26,2009-01-16 07:01:28
735,3,798,12.93,2008-12-08 15:28:32
736,1,129,12.44,2006-03-30 14:03:58
737,3,181,6.27,2006-10-05 05:13:52
738,3,536,18.16,2006-04-11 12:48:44
739,3,770,17.52,2009-11-11 08:30:10
740,2,828,14.19,2008-11-08 03:47:23
741,3,34,19.11,2009-01-21 20:53:21
742,2,389,14.89,2007-10-11 08:20:26
743,1,681,11.99,2005-05-24 02:36:36
744,1,585,12.36,2005-05-22 18:16:10
745,3,455,7.0,2005-11-22 06:45:03
746,1,362,19.29,2007-04-12 08:30:10
747,3,733,9.87,2007-02-26 11:21:28
748,1,692,14.99,2006-07-15 17:40:27
749,3,811,11.45,2008-08-17 21:31:32
750,3,682,12.42,2008-02-20 16:38:16
751,1,915,16.52,2007-07-20 06:37:01
752,1,930,8.09,2007-01-27 12:25:15
753,3,603,17.54,2008-09-15 19:41:37
754,3,677,7.1,2009-07-20 05:46:10
755,3,298,12.88,2009-06-14 02:25:34
756,2,379,17.9,2007-03-11 01:25:39
757,2,776,16.34,2009-04-14 15:56:29
758,3,442,7.0,2007-06-13 17:14:39
759,1,644,16.6,2007-05-22 22:20:11
760,1,27,9.23,2006-07-09 20:16:34
761,3,165,11.6,2008-04-06 14:49:55
762,1,93,11.94,2009-04-17 08:09:07
763,1,722,17.98,2005-05-07 17:31:23
764,1,57,7.25,2006-04-08 04:23:04
765,2,884,7.92,2005-07-28 17:46:12
766,3,616,17.9,2008-11-06 00:50:58
767,1,915,19.79,2005-09-30 16:51:28
768,1,553,10.6,2008-11-19 15:04:56
769,3,570,8.21,2009-05-18 07:47:01
770,3,300,5.73,2009-12-09 11:49:31
771,1,367,10.86,2005-01-12 20:47:13
772,3,280,7.09,2008-05-01 00:51:58
773,1,192,12.27,2009-12-07 17:27:23
774,1,159,11.98,2006-06-13 06:06:39
775,3,710,11.83,2006-09-16 12:30:01
776,2,364,9.69,2007-03-31 22:14:36
777,3,129,7.84,2005-07-11 01:30:47
778,1,214,14.49,2007-04-18 13:04:22
779,3,399,12.38,2005-12-23 04:09:34
780,3,907,11.27,2005-08-31 13:25:14
781,1,336,9.41,2006-07-04 13:16:04
782,1,702,11.64,2005-09-01 10:05:14
783,3,919,12.68,2006-02-06 08:59:28
784,1,236,8.31,2009-07-06 16:49:34
785,2,975,8.11,2009-07-02 06:14:00
786,2,363,11.65,2008-07-05 06:47:29
787,3,349,13.53,2006-03-10 11:10:53
788,1,876,16.89,2007-06-27 05:56:13
789,2,753,15.99,2006-11-07 05:20:12
790,2,7,16.63,2008-06-26 09:20:55
791,2,316,16.31,2006-08-15 09:06:42
792,1,412,6.43,2005-06-13 00:27:45
793,2,477,15.78,2005-12-06 03:57:23
794,3,964,12.11,2009-06-22 16:48:22
795,3,104,8.88,2006-07-21 03:47:43
796,3,789,13.65,2009-01-30 12:51:27
797,1,341,10.62,2008-06-01 03:56:08
798,2,541,15.37,2007-05-29 16:12:33
799,2,635,17.65,2007-06-04 08:26:42
800,1,975,19.06,2007-03-13 01:20:20
801,2,492,5.49,2009-03-28 01:31:00
802,2,504,17.88,2009-06-04 23:38:48
803,1,892,12.61,2005-03-21 13:08:07
804,3,780,7.61,2006-09-13 05:12:53
805,1,684,13.74,2008-07-17 10:23:22
806,1,425,17.49,2005-04-10 02:42:28
807,1,75,7.62,2007-12-07 15:17:32
808,2,424,9.42,2007-06-07 02:28:35
809,1,82,18.58,2006-12-09 10:32:58
810,3,955,12.77,2006-08-30 03:27:51
811,3,219,7.04,2006-06-05 00:27:53
812,2,61,11.81,2008-06-30 01:39:12
813,3,260,10.78,2008-08-28 04:32:59
814,1,784,5.25,2005-01-13 22:31:59
815,1,838,15.51,2005-10-26 23:03:20
816,2,358,12.07,2006-04-05 23:28:09
817,1,52,8.34,2006-08-10 12:37:54
818,2,608,10.95,2005-05-11 16:35:51
819,3,789,17.97,2006-12-08 05:36:10
820,3,300,10.65,2007-10-12 06:44:47
821,3,454,11.07,2009-07-07 17:04:07
822,2,637,12.27,2008-05-11 06:29:47
823,1,347,14.46,2009-07-08 08:20:52
824,1,583,5.75,2007-12-04 01:40:10
825,2,204,7.15,2007-11-25 22:42:36
826,2,122,18.44,2006-01-19 03:51:57
827,3,665,15.0,2007-01-13 00:12:57
828,3,734,15.96,2006-10-15 06:25:30
829,3,135,6.81,2009-12-16 14:09:22
830,3,937,17.7,2005-09-29 06:13:53
831,1,289,6.35,2009-08-10 00:29:37
832,1,277,19.85,2008-09-10 09:03:27
833,2,797,15.86,2009-05-06 19:55:23
834,2,994,9.91,2006-10-08 06:18:04
835,2,359,7.02,2005-11-09 14:26:57
836,3,114,16.46,2008-09-29 13:26:26
837,3,429,19.38,2006-05-25 02:31:50
838,3,257,6.99,2009-06-08 09:13:04
839,2,690,5.47,2007-09-25 07:28:03
840,3,693,15.18,2009-12-07 08:09:13
841,1,29,17.21,2007-06-29 16:04:58
842,1,888,7.41,2006-02-21 14:01:24
843,2,841,10.28,2005-07-24 02:35:49
844,1,813,16.56,2007-03-20 02:42:39
845,2,272,11.47,2009-07-19 06:38:43
846,2,739,7.14,2008-08-10 20:43:17
847,3,53,18.82,2005-11-07 13:53:09
848,1,881,15.47,2007-08-11 23:31:10
849,1,952,12.04,2007-08-21 12:52:31
850,3,653,7.46,2009-09-09 04:10:48
851,3,492,7.28,2005-09-22 22:51:34
852,3,241,17.88,2008-04-20 00:13:58
853,3,180,10.47,2005-02-06 02:04:08
854,2,465,9.71,2009-04-05 06:30:53
855,3,750,10.62,2006-05-03 02:12:35
856,2,78,11.5,2008-03-11 02:37:18
857,2,735,5.82,2008-10-20 14:14:29
858,3,441,14.47,2008-04-16 16:33:48
859,3,512,9.97,2006-07-02 20:39:09
860,2,357,18.3,2008-11-07 23:32:08
861,3,808,9.94,2009-01-14 05:45:43
862,3,651,15.54,2005-06-22 16:26:42
863,2,285,18.05,2006-11-22 00:23:32
864,3,968,13.75,2006-04-09 07:58:04
865,3,16,8.31,2007-10-15 20:39:27
866,2,48,17.72,2009-02-09 12:05:47
867,2,368,14.75,2007-06-06 08:40:32
868,3,290,12.42,2005-03-12 01:40:08
869,3,964,9.22,2006-06-02 01:34:06
870,3,246,9.35,2007-04-23 14:09:41
871,2,253,14.5,2008-02-07 13:06:04
872,2,699,12.82,2005-04-15 23:03:04
873,3,22,5.01,2007-04-21 22:12:46
874,1,429,18.04,2008-06-14 16:12:09
875,2,167,8.11,2008-07-16 14:31:12
876,2,913,14.85,2008-11-04 18:02:32
877,2,909,17.88,2008-09-17 01:12:05
878,1,619,18.87,2008-11-28 13:25:22
879,2,532,16.9,2008-03-04 15:35:47
880,3,319,10.9,2006-12-05 09:51:59
881,2,134,12.01,2009-05-08 21:20:35
882,3,567,6.86,2009-11-07 13:06:17
883,2,260,9.95,2007-06-16 09:25:24
884,3,207,9.97,2009-02-07 17:33:10
885,3,371,7.15,2009-12-12 01:14:16
886,2,360,14.85,2009-04-19 13:10:54
887,1,267,15.7,2007-06-26 00:32:45
888,2,369,16.5,2009-11-03 06:37:58
889,3,366,9.8,2006-02-22 00:39:46
890,2,315,17.48,2005-03-10 18:28:01
891,1,62,17.55,2008-06-22 20:45:43
892,1,564,18.5,2007-10-02 16:27:06
893,1,914,12.31,2006-11-20 08:21:45
894,1,69,16.97,2005-01-20 00:03:17
895,2,3,9.38,2006-06-23 19:54:23
896,2,256,15.23,2008-09-21 13:41:19
897,2,978,12.53,2005-04-19 20:20:15
898,2,948,11.42,2007-08-30 02:34:16
899,2,875,6.41,2007-08-07 03:32:43
900,3,566,12.59,2009-02-03 16:43:38
901,1,215,8.76,2005-05-07 00:28:43
902,1,146,18.68,2006-04-25 02:01:25
903,3,303,15.41,2007-01-24 15:11:50
904,3,270,6.78,2007-08-07 03:25:55
905,1,494,14.71,2007-01-25 15:29:16
906,3,504,16.57,2008-01-01 22:34:11
907,3,114,19.61,2006-08-10 08:45:19
908,2,58,17.7,2008-10-06 02:07:09
909,3,687,13.85,2007-10-12 09:09:14
910,2,53,19.5,2007-06-19 14:52:40
911,3,446,14.5,2005-07-17 09:33:26
912,2,562,17.03,2005-06-05 02:11:20
913,1,365,17.51,2006-09-08 12:22:10
914,3,612,15.37,2005-04-22 01:44:44
915,1,439,15.17,2008-04-04 03:33:04
916,3,339,13.93,2009-08-18 13:05:06
917,1,791,15.76,2006-11-21 15:41:15
918,2,821,13.69,2009-10-18 09:49:56
919,3,771,8.14,2006-07-04 17:09:46
920,1,572,12.96,2009-08-09 22:35:34
921,3,720,9.32,2005-12-18 16:00:47
922,3,629,18.43,2009-04-14 10:47:40
923,1,623,5.65,2005-11-25 21:39:42
924,1,472,10.09,2005-03-26 19:42:29
925,3,921,19.06,2008-07-28 11:45:55
926,3,184,17.61,2005-10-21 23:30:01
927,1,155,7.35,2005-12-28 05:11:19
928,3,453,15.93,2005-02-24 23:01:48
929,3,339,10.07,2009-10-26 04:09:24
930,2,759,19.88,2007-03-15 08:42:21
931,2,876,9.3,2008-04-09 05:39:00
932,3,859,11.42,2007-10-08 12:41:13
933,2,328,13.33,2006-05-20 12:26:05
934,3,315,9.66,2006-07-29 20:56:27
935,3,78,15.78,2006-06-01 01:30:44
936,1,682,17.81,2008-03-13 10:32:21
937,3,518,19.38,2006-02-26 14:44:40
938,2,437,14.55,2009-08-02 11:16:07
939,3,194,16.15,2008-06-15 23:24:31
940,2,543,13.98,2005-12-23 16:17:18
941,1,753,10.33,2008-02-25 03:13:11
942,2,40,5.13,2006-03-16 10:43:41
943,1,417,11.58,2008-03-04 08:35:18
944,2,690,6.78,2006-12-16 20:35:59
945,1,80,18.72,2005-04-10 08:31:58
946,3,100,8.66,2009-04-27 06:51:33
947,3,212,8.57,2009-03-25 06:23:44
948,3,555,14.41,2006-09-11 01:26:00
949,1,827,8.8,2009-10-09 07:57:47
950,1,412,14.82,2008-12-07 03:48:57
951,2,893,9.73,2008-10-13 13:28:18
952,3,924,18.74,2007-04-22 15:24:24
953,2,875,6.35,2005-07-08 18:46:25
954,1,883,11.05,2007-04-19 11:47:37
955,3,994,10.55,2007-08-08 06:48:19
956,1,761,12.87,2005-12-10 13:25:28
957,2,129,18.11,2009-05-13 03:56:26
958,2,237,10.45,2007-07-28 14:51:00
959,2,818,14.62,2007-02-26 06:21:43
960,2,794,18.2,2005-09-29 18:30:45
961,2,481,10.65,2006-03-10 14:05:33
962,1,897,15.92,2006-02-21 19:51:30
963,2,673,5.93,2007-01-03 06:38:14
964,1,198,6.88,2007-08-19 21:12:48
965,3,865,10.6,2006-02-15 13:37:49
966,1,855,5.03,2007-05-01 21:30:51
967,2,138,11.42,2005-02-28 21:53:24
968,1,133,17.45,2006-01-07 10:09:23
969,2,150,8.86,2008-05-17 16:53:36
970,3,924,15.95,2008-08-04 08:40:23
971,2,392,13.77,2006-04-14 19:43:07
972,2,712,19.77,2006-10-26 13:56:33
973,3,441,14.16,2006-01-30 12:03:20
974,1,698,8.29,2006-11-13 08:17:55
975,3,217,10.18,2008-03-19 21:46:34
976,3,897,17.72,2009-01-20 23:17:29
977,2,723,16.92,2007-10-15 05:35:22
978,1,184,5.39,2009-03-18 15:40:11
979,2,736,17.19,2006-11-13 02:41:45
980,3,267,11.62,2007-04-23 22:39:29
981,1,935,13.3,2005-12-09 16:34:17
982,2,738,13.2,2009-08-25 02:25:07
983,3,324,15.3,2008-02-22 05:53:24
984,1,974,5.56,2005-01-11 13:26:18
985,2,208,19.01,2007-03-07 01:06:37
986,3,947,17.4,2005-06-06 08:05:31
987,3,65,15.25,2006-09-29 15:44:05
988,2,158,15.24,2007-12-10 05:39:05
989,2,92,16.62,2008-10-02 12:10:53
990,3,459,6.76,2008-06-18 23:50:01
991,2,575,16.57,2005-05-01 12:43:46
992,1,88,11.87,2006-06-09 12:36:07
993,2,135,19.7,2006-08-30 23:26:08
994,3,958,7.13,2005-05-01 20:41:18
995,1,846,12.97,2008-04-15 02:15:07
996,3,292,14.25,2005-05-14 01:12:46
997,1,137,18.31,2008-11-23 06:41:50
998,2,9,15.03,2006-09-30 22:44:56
999,1,850,19.66,2009-03-24 19:14:39
1000,3,896,10.1,2007-02-07 04:48:29
1001,3,669,6.97,2005-05-25 03:25:11
1002,1,298,15.41,2007-11-05 14:45:54
1003,1,805,13.0,2009-05-24 23:36:14
1004,1,744,17.41,2009-03-29 21:29:21
1005,2,686,16.09,2009-08-20 12:54:08
1006,1,971,18.9,2006-01-21 02:13:11
1007,2,127,15.86,2006-04-14 07:33:15
1008,1,759,5.32,2006-12-24 12:33:28
1009,3,420,5.29,2006-08-14 19:33:50
1010,3,641,6.07,2009-09-06 04:47:29
1011,3,73,7.65,2007-11-24 16:14:22
1012,3,894,8.17,2008-11-09 01:42:52
1013,1,323,9.68,2008-03-14 22:34:01
1014,3,194,7.11,2006-03-05 00:10:55
1015,3,158,18.91,2007-12-01 13:00:24
1016,1,828,19.97,2009-03-23 03:58:56
1017,3,567,17.57,2007-02-28 03:28:48
1018,2,593,10.28,2006-08-17 02:11:50
1019,1,492,12.37,2006-01-29 17:29:51
1020,3,907,13.67,2007-01-30 17:48:12
1021,3,796,6.81,2009-03-28 04:21:37
1022,3,842,10.93,2006-06-18 19:07:59
1023,3,245,9.48,2006-07-27 04:52:11
1024,2,637,6.16,2006-10-10 04:34:57
1025,2,985,15.96,2007-04-18 04:34:59
1026,1,325,6.89,2009-07-27 13:58:03
1027,1,374,8.0,2009-03-28 00:29:37
1028,2,157,7.18,2007-12-05 09:09:53
1029,1,692,14.2,2009-06-16 11:57:21
1030,2,99,19.23,2007-11-04 05:00:29
1031,2,112,11.33,2007-04-08 15:54:29
1032,1,409,12.44,2006-04-22 16:52:51
1033,2,950,9.97,2006-02-09 21:39:41
1034,1,129,13.07,2009-06-19 05:51:49
1035,3,949,12.19,2006-03-20 04:59:34
1036,3,792,6.74,2009-12-27 08:08:21
1037,1,883,16.68,2008-04-02 10:19:37
1038,3,490,6.93,2006-06-24 11:04:07
1039,3,903,9.87,2006-04-11 16:16:26
1040,3,713,7.9,2006-08-24 08:10:19
1041,3,506,9.93,2008-05-09 16:26:00
1042,1,555,12.56,2006-03-03 13:55:03
1043,3,4,8.03,2009-09-27 17:50:13
1044,2,770,8.37,2006-04-13 09:59:35
1045,2,386,17.89,2006-05-24 16:09:25
1046,3,922,12.42,2008-06-22 22:10:09
1047,2,460,5.22,2008-06-30 06:31:59
1048,2,55,11.62,2008-12-30 03:51:12
1049,1,859,13.23,2008-03-27 09:50:24
1050,1,481,14.97,2007-03-26 15:47:04
1051,3,31,10.55,2009-02-26 05:19:30
1052,2,405,9.5,2008-12-31 03:35:46
1053,1,77,18.34,2005-01-12 23:32:25
1054,1,150,16.54,2009-04-30 12:59:52
1055,1,638,16.12,2006-01-16 05:11:13
1056,3,484,18.71,2008-07-07 10:22:43
1057,2,125,16.83,2008-07-11 20:57:36
1058,2,209,5.86,2006-08-20 04:30:35
1059,3,210,5.64,2008-08-19 16:41:06
1060,1,173,9.11,2007-03-04 12:07:16
1061,3,60,6.17,2008-04-18 13:25:07
1062,1,467,18.04,2008-06-24 23:47:42
1063,3,406,15.34,2009-05-18 05:20:35
1064,3,419,10.06,2009-11-11 18:42:32
1065,1,929,12.55,2009-01-21 15:20:39
1066,2,881,7.11,2006-12-03 14:57:33
1067,3,239,18.23,2008-05-28 15:54:15
1068,2,323,16.16,2008-05-03 20:50:02
1069,3,814,9.54,2005-03-15 21:15:09
1070,2,889,12.45,2007-11-27 21:52:36
1071,1,18,19.78,2007-09-06 08:32:21
1072,2,546,19.4,2007-08-11 13:06:29
1073,1,371,19.91,2008-05-06 23:26:54
1074,2,580,9.15,2005-03-23 12:39:08
1075,1,65,16.86,2008-04-07 21:33:12
1076,2,616,11.47,2008-11-21 10:14:16
1077,3,563,16.0,2006-07-23 08:42:50
1078,3,34,11.84,2008-02-26 08:08:17
1079,3,955,17.57,2009-10-22 03:32:23
1080,1,419,6.05,2008-03-13 16:51:30
1081,2,71,16.94,2008-08-21 05:33:58
1082,3,248,14.38,2005-12-18 20:34:32
1083,3,903,18.4,2007-09-25 17:18:15
1084,2,254,17.58,2006-07-31 05:48:27
1085,3,960,7.17,2007-09-23 06:48:27
1086,1,783,16.43,2007-03-23 06:41:21
1087,1,742,10.43,2009-09-27 01:36:57
1088,1,118,5.43,2006-11-07 02:23:13
1089,1,642,5.23,2008-07-10 09:31:00
1090,3,154,7.77,2005-12-14 20:45:41
1091,3,857,14.51,2008-01-10 04:50:29
1092,2,851,13.6,2008-12-20 11:01:11
1093,2,498,13.97,2008-09-21 16:56:02
1094,2,334,13.34,2005-12-30 04:44:18
1095,3,787,16.94,2005-06-28 09:04:45
1096,1,353,18.92,2005-07-31 15:40:43
1097,3,313,11.26,2007-03-25 04:48:55
1098,2,850,10.2,2009-01-10 10:21:52
1099,2,458,6.18,2007-07-21 00:10:13
1100,3,279,12.1,2009-09-21 17:48:09
1101,1,225,11.22,2006-01-16 11:53:32
1102,2,698,16.93,2005-07-07 03:14:44
1103,1,990,12.72,2009-06-22 05:58:01
1104,1,695,5.1,2007-02-03 15:59:58
1105,2,791,6.99,2005-01-19 21:14:13
1106,1,326,16.27,2005-07-23 22:15:30
1107,2,173,7.77,2007-12-23 14:41:03
1108,1,326,18.49,2009-01-30 18:34:27
1109,1,348,5.16,2009-03-21 05:55:42
1110,2,291,7.64,2005-08-26 20:58:35
1111,2,993,10.72,2006-03-24 03:15:12
1112,3,884,8.32,2006-12-22 11:46:43
1113,3,619,6.83,2007-02-21 01:33:29
1114,3,871,10.64,2006-04-29 23:05:22
1115,2,283,17.8,2005-02-21 05:01:23
1116,2,827,14.85,2007-12-07 22:01:39
1117,1,146,7.81,2006-05-17 15:02:36
1118,1,797,10.49,2006-01-29 10:26:03
1119,2,992,13.38,2009-10-15 12:24:28
1120,2,196,17.42,2008-01-27 01:39:57
1121,2,61,15.78,2005-04-30 19:09:15
1122,3,966,6.34,2006-07-09 19:06:01
1123,1,151,17.56,2007-06-11 07:46:35
1124,2,237,16.65,2006-04-11 07:42:03
1125,3,540,7.48,2007-03-05 07:17:57
1126,1,925,5.38,2005-08-05 03:27:37
1127,2,422,9.29,2006-09-05 16:23:19
1128,2,586,11.46,2007-02-06 06:46:23
1129,2,852,11.55,2005-10-14 12:33:35
1130,2,109,18.27,2008-03-10 16:30:28
1131,2,16,12.71,2009-06-19 13:23:01
1132,3,240,8.51,2006-08-06 13:55:30
1133,1,680,19.11,2008-07-21 01:27:27
1134,3,840,11.23,2008-09-06 10:48:10
1135,3,375,6.72,2005-05-01 03:58:44
1136,2,105,19.4,2009-12-20 10:11:08
1137,2,505,17.65,2009-04-05 23:54:56
1138,3,387,5.88,2009-09-30 02:18:27
1139,2,143,11.4,2008-09-29 21:34:23
1140,1,607,10.66,2005-12-27 17:47:58
1141,2,116,7.61,2005-12-13 08:20:27
1142,1,567,16.39,2008-10-17 12:29:06
1143,2,219,8.07,2006-09-28 15:20:38
1144,3,929,18.62,2005-07-10 11:51:17
1145,2,974,8.05,2007-06-16 03:03:40
1146,1,846,12.51,2006-06-15 09:23:10
1147,2,66,15.2,2005-08-01 23:23:53
1148,1,385,14.44,2009-03-25 01:08:48
1149,2,261,8.97,2007-11-22 09:57:41
1150,1,209,8.5,2006-02-26 12:26:30
1151,1,337,19.11,2008-03-11 00:28:22
1152,2,797,18.82,2006-12-28 18:01:29
1153,3,797,5.65,2006-10-13 19:50:45
1154,2,562,13.15,2007-03-27 20:09:52
1155,2,626,18.17,2008-10-08 21:27:50
1156,1,326,14.61,2007-09-17 15:57:34
1157,1,928,6.42,2007-09-18 13:29:33
1158,3,645,11.81,2007-06-24 02:57:40
1159,2,753,9.12,2006-01-13 23:27:42
1160,3,327,18.39,2006-05-18 20:24:24
1161,2,31,6.51,2007-12-07 00:11:13
1162,2,498,16.84,2005-12-19 15:06:16
1163,1,242,17.87,2007-07-14 00:19:09
1164,3,415,16.15,2009-08-19 04:21:37
1165,2,864,7.74,2006-01-15 16:10:48
1166,3,232,7.35,2006-04-08 17:07:39
1167,2,34,13.62,2007-07-16 02:11:18
1168,2,661,9.33,2007-04-27 16:00:59
1169,3,549,18.45,2007-11-21 05:56:36
1170,2,223,18.26,2005-06-03 02:04:15
1171,1,463,10.97,2008-12-10 15:31:24
1172,1,569,10.94,2008-01-21 01:16:13
1173,3,893,8.89,2009-12-02 18:28:45
1174,1,57,11.61,2005-05-07 14:22:36
1175,3,746,14.12,2005-01-10 21:47:59
1176,1,637,8.44,2006-04-16 21:24:19
1177,2,277,19.53,2007-05-23 06:10:48
1178,3,642,5.1,2006-10-30 22:21:55
1179,2,48,15.3,2008-04-08 23:09:00
1180,3,357,10.99,2006-03-18 06:49:32
1181,2,596,11.41,2006-05-01 22:41:10
1182,2,61,16.42,2008-01-12 17:09:43
1183,1,408,19.5,2008-03-10 06:42:07
1184,2,874,5.46,2006-01-09 22:50:36
1185,2,926,8.41,2005-09-22 01:06:24
1186,2,979,19.01,2009-11-11 08:59:15
1187,3,399,17.61,2007-08-09 22:02:18
1188,1,695,17.31,2009-11-06 02:21:04
1189,1,920,10.62,2005-04-05 04:03:59
1190,1,626,14.74,2008-09-07 09:53:39
1191,2,841,17.46,2006-08-07 05:06:32
1192,3,82,10.94,2006-04-02 12:22:45
1193,1,715,7.53,2008-07-05 10:04:52
1194,1,890,13.67,2006-01-06 15:15:08
1195,3,720,10.91,2007-08-15 14:29:19
1196,1,654,15.75,2009-12-20 01:27:57
1197,3,259,19.95,2008-09-22 19:45:57
1198,1,611,12.95,2008-12-05 19:24:37
1199,2,71,13.33,2007-10-19 01:57:08
1200,1,539,19.7,2007-02-16 01:02:05
1201,2,529,7.07,2005-03-02 10:49:44
1202,2,370,17.55,2007-03-12 10:56:06
1203,2,829,15.24,2006-07-23 22:09:50
1204,1,717,6.36,2006-02-21 05:16:30
1205,3,821,13.22,2006-09-01 15:51:14
